Bug_id,creationdate,resolutiondate
1415883,2017-11-09 14:29:20 +0000,2017-11-30 01:37:00 +0000
1416519,2017-11-11 22:55:41 +0000,2017-11-27 10:59:03 +0000
1416523,2017-11-11 23:55:19 +0000,2018-02-07 10:10:00 +0000
1416529,2017-11-12 01:08:31 +0000,2018-02-10 10:29:55 +0000
1416799,2017-11-13 16:11:41 +0000,2017-11-29 11:10:16 +0000
1416878,2017-11-13 20:39:05 +0000,2018-01-11 21:02:16 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416879,2017-11-13 20:42:39 +0000,2018-01-12 11:33:14 +0000
1416940,2017-11-13 23:59:34 +0000,2017-11-29 11:07:50 +0000
1417405,2017-11-15 12:25:25 +0000,2017-11-30 11:02:54 +0000
1417661,2017-11-15 21:30:59 +0000,2017-11-29 12:14:20 +0000
1417797,2017-11-16 06:48:52 +0000,2017-11-29 11:12:28 +0000
1418074,2017-11-16 21:10:24 +0000,2017-12-22 21:46:29 +0000
1418074,2017-11-16 21:10:24 +0000,2017-12-22 21:46:29 +0000
1418447,2017-11-17 19:23:47 +0000,2017-12-10 19:08:51 +0000
1418841,2017-11-19 22:05:14 +0000,2017-11-23 12:07:15 +0000
1418854,2017-11-20 00:30:42 +0000,2017-12-07 11:04:45 +0000
1418966,2017-11-20 11:49:16 +0000,2017-12-14 13:10:28 +0000
1419166,2017-11-20 21:40:08 +0000,2017-12-06 09:16:22 +0000
1419363,2017-11-21 11:33:25 +0000,2017-12-02 21:46:30 +0000
1420001,2017-11-23 02:28:12 +0000,2017-11-28 13:39:41 +0000
1420049,2017-11-23 05:43:56 +0000,2017-11-30 10:26:54 +0000
1420507,2017-11-24 20:14:22 +0000,2017-12-02 18:51:20 +0000
1421099,2017-11-27 23:57:56 +0000,2017-11-29 12:19:57 +0000
1421324,2017-11-28 16:47:51 +0000,2017-12-19 12:20:27 +0000
1421963,2017-11-30 12:04:06 +0000,2017-12-08 12:23:06 +0000
1422389,2017-12-01 19:42:05 +0000,2017-12-07 12:31:54 +0000
1422456,2017-12-02 02:40:06 +0000,2018-09-15 11:05:24 +0000
1422631,2017-12-03 22:25:21 +0000,2017-12-21 07:48:37 +0000
1422643,2017-12-04 00:14:02 +0000,2018-01-06 09:59:37 +0000
1423159,2017-12-05 10:26:07 +0000,2017-12-10 21:13:45 +0000
1423173,2017-12-05 12:02:03 +0000,2018-01-05 10:02:42 +0000
1423275,2017-12-05 17:47:41 +0000,2017-12-18 12:49:18 +0000
1423770,2017-12-07 00:36:06 +0000,2017-12-19 00:57:31 +0000
1424107,2017-12-08 01:48:52 +0000,2018-02-09 10:17:28 +0000
1424261,2017-12-08 15:03:08 +0000,2017-12-20 10:44:54 +0000
1424261,2017-12-08 15:03:08 +0000,2017-12-20 10:44:54 +0000
1425000,2017-12-13 13:26:02 +0000,2017-12-21 22:39:30 +0000
1425224,2017-12-14 13:24:58 +0000,2018-01-03 21:48:11 +0000
1425257,2017-12-14 16:32:08 +0000,2018-02-06 22:05:03 +0000
1425267,2017-12-14 17:11:25 +0000,2017-12-22 10:11:39 +0000
1425520,2017-12-15 19:52:42 +0000,2018-03-01 18:37:22 +0000
1425612,2017-12-16 00:18:26 +0000,2018-01-11 22:03:40 +0000
1425691,2017-12-16 19:34:59 +0000,2018-01-26 10:08:13 +0000
1425780,2017-12-18 00:58:32 +0000,2018-01-12 11:28:32 +0000
1425930,2017-12-18 20:10:59 +0000,2018-05-22 10:01:11 +0000
1426002,2017-12-18 23:46:52 +0000,2017-12-22 10:39:45 +0000
1426129,2017-12-19 15:25:47 +0000,2018-03-05 18:47:14 +0000
1426129,2017-12-19 15:25:47 +0000,2018-03-05 18:47:14 +0000
1426353,2017-12-20 13:22:11 +0000,2018-03-20 20:10:04 +0000
1426449,2017-12-20 18:39:45 +0000,2018-01-11 13:06:23 +0000
1426988,2017-12-24 07:38:12 +0000,2018-01-31 10:08:36 +0000
1427126,2017-12-26 22:58:43 +0000,2018-01-10 10:46:29 +0000
1428589,2018-01-07 00:09:57 +0000,2018-01-11 22:13:37 +0000
1428947,2018-01-09 02:02:57 +0000,2018-02-19 09:56:09 +0000
1429093,2018-01-09 15:47:48 +0000,2018-01-24 22:54:07 +0000
1429093,2018-01-09 15:47:48 +0000,2018-01-24 22:54:07 +0000
1429379,2018-01-10 12:56:36 +0000,2018-02-15 11:54:05 +0000
1429768,2018-01-11 14:16:59 +0000,2018-02-10 10:29:31 +0000
1430511,2018-01-15 01:59:24 +0000,2018-01-18 21:57:31 +0000
1430511,2018-01-15 01:59:24 +0000,2018-01-18 21:57:31 +0000
1430974,2018-01-17 04:18:16 +0000,2018-01-18 14:45:24 +0000
1431336,2018-01-18 09:22:28 +0000,2018-02-19 09:54:08 +0000
1431371,2018-01-18 11:35:55 +0000,2018-02-15 11:53:13 +0000
1432323,2018-01-22 22:45:54 +0000,2018-03-01 18:38:26 +0000
1432358,2018-01-23 02:27:46 +0000,2018-02-18 22:13:19 +0000
1432358,2018-01-23 02:27:46 +0000,2018-02-18 22:13:19 +0000
1432358,2018-01-23 02:27:46 +0000,2018-02-18 22:13:19 +0000
1432358,2018-01-23 02:27:46 +0000,2018-02-18 22:13:19 +0000
1432358,2018-01-23 02:27:46 +0000,2018-02-18 22:13:19 +0000
1432624,2018-01-23 21:38:44 +0000,2018-02-08 10:11:24 +0000
1432846,2018-01-24 17:08:44 +0000,2018-03-02 23:21:32 +0000
1432846,2018-01-24 17:08:44 +0000,2018-03-02 23:21:32 +0000
1432855,2018-01-24 17:52:42 +0000,2018-01-26 00:25:58 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432856,2018-01-24 17:57:06 +0000,2020-01-16 21:52:54 +0000
1432870,2018-01-24 18:43:29 +0000,2018-01-31 10:10:49 +0000
1433609,2018-01-27 02:57:28 +0000,2018-03-20 20:10:48 +0000
1433671,2018-01-27 17:28:59 +0000,2018-01-30 16:27:00 +0000
1434384,2018-01-30 19:04:41 +0000,2018-03-02 23:22:55 +0000
1434490,2018-01-30 23:59:40 +0000,2018-09-29 10:02:15 +0000
1434580,2018-01-31 12:46:04 +0000,2018-02-02 17:41:10 +0000
1435036,2018-02-01 20:31:15 +0000,2018-03-21 23:52:02 +0000
1435319,2018-02-02 17:45:08 +0000,2018-06-21 01:22:29 +0000
1435319,2018-02-02 17:45:08 +0000,2018-06-21 01:22:29 +0000
1435566,2018-02-03 23:14:51 +0000,2018-02-15 19:32:13 +0000
1435908,2018-02-06 00:24:47 +0000,2018-02-28 11:03:40 +0000
1435908,2018-02-06 00:24:47 +0000,2018-02-28 11:03:40 +0000
1435908,2018-02-06 00:24:47 +0000,2018-02-28 11:03:40 +0000
1435908,2018-02-06 00:24:47 +0000,2018-02-28 11:03:40 +0000
1436117,2018-02-06 18:32:11 +0000,2018-02-26 22:26:19 +0000
1436241,2018-02-07 01:57:43 +0000,2018-05-08 23:05:16 +0000
1436482,2018-02-07 19:16:12 +0000,2018-04-06 14:52:34 +0000
1436759,2018-02-08 16:35:21 +0000,2018-02-15 10:30:09 +0000
1436809,2018-02-08 19:50:39 +0000,2018-04-02 22:07:04 +0000
1436983,2018-02-09 11:53:04 +0000,2018-02-12 22:40:52 +0000
1437450,2018-02-12 09:09:53 +0000,2018-03-01 22:29:47 +0000
1437507,2018-02-12 13:20:53 +0000,2018-02-24 01:18:28 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1437842,2018-02-13 13:15:55 +0000,2018-04-27 07:16:26 +0000
1438425,2018-02-15 05:38:05 +0000,2018-02-16 09:56:54 +0000
1438556,2018-02-15 15:52:05 +0000,2018-05-24 09:46:57 +0000
1438556,2018-02-15 15:52:05 +0000,2018-05-24 09:46:57 +0000
1438556,2018-02-15 15:52:05 +0000,2018-05-24 09:46:57 +0000
1438671,2018-02-15 21:58:15 +0000,2018-04-07 10:03:14 +0000
1438671,2018-02-15 21:58:15 +0000,2018-04-07 10:03:14 +0000
1438671,2018-02-15 21:58:15 +0000,2018-04-07 10:03:14 +0000
1438671,2018-02-15 21:58:15 +0000,2018-04-07 10:03:14 +0000
1438827,2018-02-16 13:42:12 +0000,2018-02-24 01:19:16 +0000
1439723,2018-02-20 20:35:13 +0000,2018-02-26 22:28:24 +0000
1440079,2018-02-21 21:18:28 +0000,2019-02-28 21:59:40 +0000
1440465,2018-02-22 20:48:20 +0000,2018-03-01 18:39:44 +0000
1440717,2018-02-23 16:58:03 +0000,2018-03-12 23:22:07 +0000
1440775,2018-02-23 20:45:56 +0000,2018-03-01 22:27:02 +0000
1441006,2018-02-25 15:33:40 +0000,2018-03-01 22:28:13 +0000
1441941,2018-02-28 18:26:09 +0000,2018-03-27 22:04:14 +0000
1442010,2018-02-28 21:00:12 +0000,2018-08-31 23:52:45 +0000
1442318,2018-03-01 17:29:16 +0000,2018-03-02 23:24:30 +0000
1442722,2018-03-02 19:03:31 +0000,2018-05-22 10:00:34 +0000
1442722,2018-03-02 19:03:31 +0000,2018-05-22 10:00:34 +0000
1442722,2018-03-02 19:03:31 +0000,2018-05-22 10:00:34 +0000
1442840,2018-03-03 03:41:25 +0000,2018-03-21 10:06:35 +0000
1442840,2018-03-03 03:41:25 +0000,2018-03-21 10:06:35 +0000
1443092,2018-03-05 09:35:11 +0000,2018-03-27 22:04:38 +0000
1443748,2018-03-07 10:15:45 +0000,2018-09-21 22:12:41 +0000
1443865,2018-03-07 17:46:52 +0000,2018-03-08 00:24:52 +0000
1444086,2018-03-08 14:45:46 +0000,2018-03-27 22:06:38 +0000
1444668,2018-03-10 22:21:00 +0000,2018-04-10 17:06:57 +0000
1444673,2018-03-10 23:23:20 +0000,2018-03-24 10:00:18 +0000
1445234,2018-03-13 13:14:54 +0000,2018-04-10 10:41:54 +0000
1445844,2018-03-15 02:07:19 +0000,2019-02-06 22:02:14 +0000
1446365,2018-03-16 13:20:25 +0000,2018-03-16 13:26:51 +0000
1447080,2018-03-19 18:25:48 +0000,2018-04-12 19:32:21 +0000
1447989,2018-03-22 13:55:14 +0000,2018-04-16 22:05:31 +0000
1448305,2018-03-23 12:48:31 +0000,2018-07-16 22:20:02 +0000
1448305,2018-03-23 12:48:31 +0000,2018-07-16 22:20:02 +0000
1448305,2018-03-23 12:48:31 +0000,2018-07-16 22:20:02 +0000
1448305,2018-03-23 12:48:31 +0000,2018-07-16 22:20:02 +0000
1448305,2018-03-23 12:48:31 +0000,2018-07-16 22:20:02 +0000
1448505,2018-03-23 23:02:46 +0000,2019-01-30 22:02:09 +0000
1448612,2018-03-25 02:55:59 +0000,2018-03-28 09:56:05 +0000
1448705,2018-03-25 20:27:50 +0000,2018-04-06 15:59:14 +0000
1448771,2018-03-26 07:31:55 +0000,2018-03-28 22:36:43 +0000
1448771,2018-03-26 07:31:55 +0000,2018-03-28 22:36:43 +0000
1448774,2018-03-26 07:39:02 +0000,2018-03-30 00:22:59 +0000
1448774,2018-03-26 07:39:02 +0000,2018-03-30 00:22:59 +0000
1449358,2018-03-27 22:55:34 +0000,2018-04-21 09:35:57 +0000
1449530,2018-03-28 11:08:04 +0000,2018-04-03 22:22:08 +0000
1449530,2018-03-28 11:08:04 +0000,2018-04-03 22:22:08 +0000
1449548,2018-03-28 12:21:26 +0000,2018-04-05 10:05:50 +0000
1449736,2018-03-28 20:58:07 +0000,2019-11-05 08:59:58 +0000
1449898,2018-03-29 11:00:35 +0000,2018-04-14 14:45:34 +0000
1450688,2018-04-02 14:40:45 +0000,2018-05-28 09:00:29 +0000
1450688,2018-04-02 14:40:45 +0000,2018-05-28 09:00:29 +0000
1450989,2018-04-03 14:46:58 +0000,2018-07-31 22:14:35 +0000
1451297,2018-04-04 12:02:25 +0000,2018-05-23 12:18:22 +0000
1451376,2018-04-04 15:51:52 +0000,2018-04-10 17:06:22 +0000
1451452,2018-04-04 19:16:54 +0000,2018-04-19 09:58:57 +0000
1452037,2018-04-06 09:01:20 +0000,2019-07-17 07:38:15 +0000
1452075,2018-04-06 12:19:24 +0000,2018-04-14 14:45:38 +0000
1452202,2018-04-06 19:05:06 +0000,2018-04-13 09:47:24 +0000
1452375,2018-04-07 13:11:34 +0000,2018-05-29 09:57:14 +0000
1452375,2018-04-07 13:11:34 +0000,2018-05-29 09:57:14 +0000
1452417,2018-04-07 22:13:18 +0000,2018-04-13 22:17:56 +0000
1452576,2018-04-09 10:19:54 +0000,2018-05-10 16:52:59 +0000
1453127,2018-04-10 20:22:19 +0000,2018-06-05 22:05:03 +0000
1453127,2018-04-10 20:22:19 +0000,2018-06-05 22:05:03 +0000
1453127,2018-04-10 20:22:19 +0000,2018-06-05 22:05:03 +0000
1453127,2018-04-10 20:22:19 +0000,2018-06-05 22:05:03 +0000
1453653,2018-04-12 13:47:28 +0000,2018-04-12 23:22:01 +0000
1454126,2018-04-14 01:25:06 +0000,2018-04-23 12:16:25 +0000
1454285,2018-04-15 23:22:31 +0000,2018-05-23 12:17:23 +0000
1454285,2018-04-15 23:22:31 +0000,2018-05-23 12:17:23 +0000
1454359,2018-04-16 12:55:52 +0000,2018-04-17 22:01:04 +0000
1454448,2018-04-16 18:46:49 +0000,2018-04-21 09:36:56 +0000
1456189,2018-04-23 17:00:27 +0000,2018-05-19 13:16:41 +0000
1456652,2018-04-24 22:25:04 +0000,2018-04-28 17:33:44 +0000
1456975,2018-04-25 19:54:38 +0000,2018-05-29 21:51:31 +0000
1458048,2018-04-30 21:00:11 +0000,2018-06-21 09:50:35 +0000
1458129,2018-05-01 02:44:17 +0000,2018-10-19 07:39:38 +0000
1458264,2018-05-01 15:55:25 +0000,2018-06-01 09:54:05 +0000
1458270,2018-05-01 16:00:17 +0000,2018-05-09 09:41:46 +0000
1459162,2018-05-04 11:22:30 +0000,2018-05-17 15:39:39 +0000
1459182,2018-05-04 13:05:05 +0000,2019-02-16 09:50:33 +0000
1459206,2018-05-04 14:30:14 +0000,2018-05-10 16:55:51 +0000
1459568,2018-05-07 10:16:08 +0000,2018-05-10 16:55:28 +0000
1459693,2018-05-07 18:25:19 +0000,2018-05-30 22:25:21 +0000
1460538,2018-05-10 09:24:47 +0000,2018-08-30 17:14:53 +0000
1460619,2018-05-10 14:31:26 +0000,2019-01-08 10:20:50 +0000
1461027,2018-05-11 23:16:48 +0000,2018-05-16 18:57:56 +0000
1461324,2018-05-14 13:28:56 +0000,2018-05-28 08:30:43 +0000
1461619,2018-05-15 10:26:13 +0000,2018-06-04 18:48:30 +0000
1461619,2018-05-15 10:26:13 +0000,2018-06-04 18:48:30 +0000
1462682,2018-05-18 15:37:50 +0000,2018-05-25 17:58:42 +0000
1462693,2018-05-18 16:11:23 +0000,2018-06-04 18:39:58 +0000
1462891,2018-05-19 08:28:47 +0000,2018-05-30 09:30:12 +0000
1463244,2018-05-21 20:07:19 +0000,2018-05-25 10:05:07 +0000
1463494,2018-05-22 17:01:48 +0000,2018-05-27 01:58:21 +0000
1463884,2018-05-23 20:35:36 +0000,2018-05-28 22:19:28 +0000
1463884,2018-05-23 20:35:36 +0000,2018-05-28 22:19:28 +0000
1463884,2018-05-23 20:35:36 +0000,2018-05-28 22:19:28 +0000
1463884,2018-05-23 20:35:36 +0000,2018-05-28 22:19:28 +0000
1464039,2018-05-24 12:23:17 +0000,2018-06-16 17:10:32 +0000
1464063,2018-05-24 13:34:31 +0000,2018-06-15 23:08:38 +0000
1464079,2018-05-24 14:37:01 +0000,2018-06-08 00:01:16 +0000
1464784,2018-05-28 08:47:28 +0000,2018-06-02 23:58:13 +0000
1464829,2018-05-28 14:03:28 +0000,2018-06-01 01:02:49 +0000
1464872,2018-05-28 17:54:58 +0000,2018-06-01 01:02:35 +0000
1465686,2018-05-31 04:14:29 +0000,2018-06-02 23:57:33 +0000
1465898,2018-05-31 18:20:15 +0000,2018-06-05 22:03:18 +0000
1466577,2018-06-04 16:07:49 +0000,2018-07-25 14:26:15 +0000
1466991,2018-06-06 01:03:02 +0000,2018-06-15 23:07:32 +0000
1466991,2018-06-06 01:03:02 +0000,2018-06-15 23:07:32 +0000
1467363,2018-06-07 03:56:25 +0000,2018-07-13 16:21:59 +0000
1467523,2018-06-07 18:01:20 +0000,2018-10-11 07:06:20 +0000
1467852,2018-06-08 17:36:19 +0000,2018-06-11 13:40:54 +0000
1467889,2018-06-08 20:55:30 +0000,2018-07-20 10:31:24 +0000
1467938,2018-06-08 23:10:19 +0000,2018-06-09 22:57:26 +0000
1468217,2018-06-11 16:58:43 +0000,2018-06-20 14:33:32 +0000
1468738,2018-06-14 15:46:54 +0000,2018-07-02 22:09:34 +0000
1469309,2018-06-18 15:02:24 +0000,2018-06-30 12:01:29 +0000
1469486,2018-06-19 06:45:14 +0000,2018-10-11 21:55:40 +0000
1469914,2018-06-20 16:40:48 +0000,2018-07-03 09:03:14 +0000
1469916,2018-06-20 16:43:58 +0000,2018-07-04 10:14:51 +0000
1470260,2018-06-21 18:29:53 +0000,2018-06-30 12:02:58 +0000
1470260,2018-06-21 18:29:53 +0000,2018-06-30 12:02:58 +0000
1471953,2018-06-28 17:17:20 +0000,2018-07-09 22:08:10 +0000
1472639,2018-07-02 09:24:16 +0000,2018-07-07 21:51:04 +0000
1472925,2018-07-03 05:58:20 +0000,2018-07-10 10:19:45 +0000
1473113,2018-07-03 19:09:01 +0000,2018-08-06 06:29:05 +0000
1473161,2018-07-03 21:50:54 +0000,2018-07-18 09:45:12 +0000
1475669,2018-07-13 19:57:26 +0000,2018-10-20 10:58:36 +0000
1475775,2018-07-14 08:46:29 +0000,2018-07-25 14:25:15 +0000
1478575,2018-07-26 08:14:56 +0000,2018-08-22 22:08:21 +0000
1478843,2018-07-26 23:23:01 +0000,2018-10-02 16:21:54 +0000
1478849,2018-07-26 23:47:28 +0000,2018-08-22 07:21:23 +0000
1479311,2018-07-29 19:32:26 +0000,2018-08-09 10:14:54 +0000
1480088,2018-08-01 13:10:59 +0000,2019-07-23 03:50:20 +0000
1480092,2018-08-01 13:15:52 +0000,2018-08-14 12:50:34 +0000
1480517,2018-08-02 18:14:50 +0000,2018-08-09 10:27:20 +0000
1480965,2018-08-04 09:07:45 +0000,2018-08-22 22:10:36 +0000
1481093,2018-08-05 21:54:25 +0000,2018-08-14 12:49:38 +0000
1481745,2018-08-08 09:02:26 +0000,2018-09-28 15:51:38 +0000
1483120,2018-08-14 06:16:30 +0000,2018-08-22 22:08:43 +0000
1483699,2018-08-15 22:38:51 +0000,2018-10-08 21:58:07 +0000
1483699,2018-08-15 22:38:51 +0000,2018-10-08 21:58:07 +0000
1483905,2018-08-16 14:23:02 +0000,2018-10-01 21:58:01 +0000
1484753,2018-08-20 16:28:09 +0000,2018-08-21 22:33:34 +0000
1484905,2018-08-21 05:27:32 +0000,2018-09-05 07:45:45 +0000
1485698,2018-08-23 15:18:51 +0000,2018-08-30 22:02:27 +0000
1486314,2018-08-26 21:04:49 +0000,2018-09-20 13:42:04 +0000
1487098,2018-08-29 14:38:44 +0000,2018-09-03 08:33:58 +0000
1487167,2018-08-29 17:49:56 +0000,2018-09-20 22:07:56 +0000
1487478,2018-08-30 17:49:27 +0000,2018-09-27 16:51:55 +0000
1487964,2018-09-01 05:10:12 +0000,2018-11-21 23:13:37 +0000
1487964,2018-09-01 05:10:12 +0000,2018-11-21 23:13:37 +0000
1487964,2018-09-01 05:10:12 +0000,2018-11-21 23:13:37 +0000
1488061,2018-09-02 12:58:53 +0000,2018-09-11 22:23:45 +0000
1488803,2018-09-05 15:34:56 +0000,2018-09-14 15:38:26 +0000
1490234,2018-09-11 08:37:03 +0000,2018-09-19 02:24:49 +0000
1490561,2018-09-12 04:53:16 +0000,2018-10-01 09:46:04 +0000
1492524,2018-09-19 17:14:47 +0000,2018-10-08 17:30:53 +0000
1492823,2018-09-20 12:04:32 +0000,2018-10-09 16:30:06 +0000
1493347,2018-09-22 01:51:02 +0000,2018-10-01 09:44:45 +0000
1493497,2018-09-23 08:58:41 +0000,2018-12-27 22:04:20 +0000
1493900,2018-09-25 08:18:28 +0000,2018-10-01 16:27:07 +0000
1493903,2018-09-25 08:40:49 +0000,2018-10-01 16:27:43 +0000
1494752,2018-09-27 18:29:27 +0000,2018-11-08 09:52:27 +0000
1495011,2018-09-28 16:22:31 +0000,2018-10-08 17:31:51 +0000
1495245,2018-09-29 21:51:26 +0000,2018-10-10 07:58:09 +0000
1496159,2018-10-03 17:40:10 +0000,2018-10-05 21:55:47 +0000
1496340,2018-10-04 08:19:17 +0000,2018-10-08 09:54:51 +0000
1496413,2018-10-04 13:01:34 +0000,2018-12-19 09:56:29 +0000
1497749,2018-10-10 02:18:26 +0000,2018-12-19 09:53:08 +0000
1498482,2018-10-12 07:23:54 +0000,2018-10-17 00:58:37 +0000
1498701,2018-10-12 20:24:32 +0000,2018-10-17 00:58:51 +0000
1498765,2018-10-13 04:15:37 +0000,2018-10-20 10:59:31 +0000
1499198,2018-10-15 21:02:38 +0000,2018-10-18 10:55:44 +0000
1499426,2018-10-16 16:26:47 +0000,2019-01-14 22:00:29 +0000
1499861,2018-10-17 20:36:01 +0000,2018-11-07 22:03:35 +0000
1500011,2018-10-18 09:02:21 +0000,2018-10-23 07:47:41 +0000
1500064,2018-10-18 12:06:48 +0000,2018-10-20 22:08:13 +0000
1500310,2018-10-19 04:05:30 +0000,2018-11-13 09:15:03 +0000
1500759,2018-10-21 13:50:02 +0000,2018-11-07 16:29:47 +0000
1501482,2018-10-23 22:45:27 +0000,2018-11-16 17:32:31 +0000
1502013,2018-10-25 12:37:20 +0000,2018-11-06 22:03:55 +0000
1502886,2018-10-29 14:13:42 +0000,2018-11-06 10:21:55 +0000
1502886,2018-10-29 14:13:42 +0000,2018-11-06 10:21:55 +0000
1503082,2018-10-30 03:04:58 +0000,2018-11-06 10:20:27 +0000
1503326,2018-10-30 16:25:49 +0000,2018-11-08 19:17:37 +0000
1503393,2018-10-30 20:48:14 +0000,2018-12-13 22:51:15 +0000
1503393,2018-10-30 20:48:14 +0000,2018-12-13 22:51:15 +0000
1503393,2018-10-30 20:48:14 +0000,2018-12-13 22:51:15 +0000
1503393,2018-10-30 20:48:14 +0000,2018-12-13 22:51:15 +0000
1504365,2018-11-02 23:15:37 +0000,2018-11-21 23:18:14 +0000
1504452,2018-11-03 18:53:12 +0000,2018-11-08 09:50:54 +0000
1505181,2018-11-06 21:36:06 +0000,2018-11-13 16:32:13 +0000
1505887,2018-11-08 19:44:03 +0000,2018-11-27 17:42:46 +0000
1505887,2018-11-08 19:44:03 +0000,2018-11-27 17:42:46 +0000
1505887,2018-11-08 19:44:03 +0000,2018-11-27 17:42:46 +0000
1506640,2018-11-12 16:29:10 +0000,2018-11-15 22:39:31 +0000
1506665,2018-11-12 18:16:06 +0000,2019-03-02 17:02:54 +0000
1506798,2018-11-13 10:33:10 +0000,2018-11-19 16:39:07 +0000
1507180,2018-11-14 15:54:04 +0000,2019-12-11 17:55:41 +0000
1507702,2018-11-16 08:31:27 +0000,2018-11-30 09:32:11 +0000
1508102,2018-11-17 23:40:03 +0000,2019-01-02 22:54:59 +0000
1509442,2018-11-23 08:25:47 +0000,2018-12-21 09:56:28 +0000
1510114,2018-11-27 03:47:48 +0000,2018-12-18 17:47:23 +0000
1510145,2018-11-27 07:27:55 +0000,2018-12-11 21:52:07 +0000
1510471,2018-11-27 23:48:00 +0000,2018-11-29 09:29:59 +0000
1510494,2018-11-28 01:10:08 +0000,2019-10-08 21:51:25 +0000
1510494,2018-11-28 01:10:08 +0000,2019-10-08 21:51:25 +0000
1512450,2018-12-06 15:59:37 +0000,2018-12-19 09:57:02 +0000
1512511,2018-12-06 20:06:03 +0000,2019-03-30 09:39:04 +0000
1512567,2018-12-07 04:12:49 +0000,2019-02-27 11:37:23 +0000
1512758,2018-12-07 23:01:22 +0000,2019-01-02 21:47:27 +0000
1513201,2018-12-11 12:14:06 +0000,2018-12-13 09:13:15 +0000
1514682,2018-12-17 09:02:36 +0000,2019-02-19 23:28:32 +0000
1514762,2018-12-17 14:56:44 +0000,2018-12-19 22:26:51 +0000
1515052,2018-12-18 15:00:10 +0000,2019-06-05 15:59:27 +0000
1516179,2018-12-23 15:08:49 +0000,2019-01-07 21:59:25 +0000
1516325,2018-12-25 06:14:01 +0000,2019-04-02 22:13:39 +0000
1516425,2018-12-26 13:22:35 +0000,2019-04-03 21:50:26 +0000
1516514,2018-12-27 11:33:48 +0000,2019-01-18 09:41:03 +0000
1516738,2018-12-29 04:09:06 +0000,2019-01-03 22:41:55 +0000
1516834,2018-12-30 04:58:44 +0000,2019-02-19 23:30:17 +0000
1517542,2019-01-03 18:28:36 +0000,2019-01-08 22:07:02 +0000
1518001,2019-01-06 11:51:07 +0000,2019-02-21 13:50:08 +0000
1518026,2019-01-06 17:38:31 +0000,2019-01-19 10:22:12 +0000
1518331,2019-01-07 22:59:08 +0000,2019-01-09 16:12:30 +0000
1518524,2019-01-08 16:23:51 +0000,2019-03-13 21:09:43 +0000
1518774,2019-01-09 12:59:26 +0000,2019-02-15 09:11:08 +0000
1518774,2019-01-09 12:59:26 +0000,2019-02-15 09:11:08 +0000
1518821,2019-01-09 15:57:15 +0000,2019-01-24 21:53:23 +0000
1519337,2019-01-11 09:46:33 +0000,2019-01-17 16:26:33 +0000
1520132,2019-01-15 10:43:49 +0000,2019-02-13 10:58:26 +0000
